timestamp          , sensor_nome                 , sensor_tipo                     , sensor_classe              , sistema_nome    , sistema_classe                , valor_leitura, unidade
2025-01-02 15:10:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.54        , %
2025-01-02 15:15:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.35        , %
2025-01-02 15:20:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 40.63        , %
2025-01-02 15:25:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 40.12        , %
2025-01-02 15:30:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.63        , %
2025-01-02 15:35:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 40.19        , %
2025-01-02 15:40:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 40.08        , %
2025-01-02 15:45:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.92        , %
2025-01-02 15:50:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.11        , %
2025-01-02 15:55:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.57        , %
2025-01-02 16:00:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.38        , %
2025-01-02 16:05:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 41.25        , %
2025-01-02 16:10:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.79        , %
2025-01-02 16:15:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.97        , %
2025-01-02 16:20:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.18        , %
2025-01-02 16:25:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 37.33        , %
2025-01-02 16:30:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 37.67        , %
2025-01-02 16:35:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.6         , %
2025-01-02 16:40:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 40.38        , %
2025-01-02 16:45:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 41.68        , %
2025-01-02 16:50:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.95        , %
2025-01-02 16:55:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 37.98        , %
2025-01-02 17:00:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 37.9         , %
2025-01-02 17:05:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 38.87        , %
2025-01-02 17:10:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 39.7         , %
2025-01-02 17:15:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 37.81        , %
2025-01-02 17:20:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 36.72        , %
2025-01-02 17:25:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 35.44        , %
2025-01-02 17:30:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 36.55        , %
2025-01-02 17:35:00, QualidadeSinal_Sensor       , Sensor da Qualidade do Sinal    , SensorQualidadeSinal       , Solar Farm 1    , SistemaGeracaoSolar           , 36.36        , %
2025-01-01 00:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.51        , %
2025-01-01 00:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.82        , %
2025-01-01 00:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.32        , %
2025-01-01 00:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.28        , %
2025-01-01 00:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.91        , %
2025-01-01 00:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.35        , %
2025-01-01 00:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.99        , %
2025-01-01 00:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.9         , %
2025-01-01 00:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.06        , %
2025-01-01 00:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.62        , %
2025-01-01 00:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 91.86        , %
2025-01-01 00:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 92.4         , %
2025-01-01 01:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 91.18        , %
2025-01-01 01:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 92.33        , %
2025-01-01 01:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.98        , %
2025-01-01 01:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 90.76        , %
2025-01-01 01:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.89        , %
2025-01-01 01:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.92        , %
2025-01-01 01:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.35        , %
2025-01-01 01:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 87.25        , %
2025-01-01 01:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 85.88        , %
2025-01-01 01:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 84.07        , %
2025-01-01 01:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 85.33        , %
2025-01-01 01:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.44        , %
2025-01-01 02:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.82        , %
2025-01-01 02:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.68        , %
2025-01-01 02:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.56        , %
2025-01-01 02:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 02:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 03:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 03:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.55        , %
2025-01-01 03:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.07        , %
2025-01-01 03:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.76        , %
2025-01-01 03:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.43        , %
2025-01-01 03:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.15        , %
2025-01-01 03:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.26        , %
2025-01-01 03:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.11        , %
2025-01-01 03:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.0         , %
2025-01-01 03:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.13        , %
2025-01-01 03:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.49        , %
2025-01-01 03:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.53        , %
2025-01-01 04:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.6         , %
2025-01-01 04:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.09        , %
2025-01-01 04:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.78        , %
2025-01-01 04:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 84.53        , %
2025-01-01 04:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 85.87        , %
2025-01-01 04:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.92        , %
2025-01-01 04:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 84.54        , %
2025-01-01 04:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.57        , %
2025-01-01 04:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.57        , %
2025-01-01 04:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.91        , %
2025-01-01 04:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.38        , %
2025-01-01 04:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.66        , %
2025-01-01 05:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.14        , %
2025-01-01 05:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 05:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 05:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.75        , %
2025-01-01 05:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 05:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.7         , %
2025-01-01 05:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.13        , %
2025-01-01 05:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.91        , %
2025-01-01 05:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.32        , %
2025-01-01 05:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.81        , %
2025-01-01 05:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.33        , %
2025-01-01 05:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.61        , %
2025-01-01 06:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.8         , %
2025-01-01 06:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.11        , %
2025-01-01 06:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.81        , %
2025-01-01 06:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.94        , %
2025-01-01 06:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.45        , %
2025-01-01 06:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 06:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.59        , %
2025-01-01 07:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.0         , %
2025-01-01 07:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.4         , %
2025-01-01 07:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.28        , %
2025-01-01 07:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.11        , %
2025-01-01 07:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.32        , %
2025-01-01 07:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.35        , %
2025-01-01 07:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 07:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 07:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 07:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 07:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 07:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.33        , %
2025-01-01 08:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.1         , %
2025-01-01 08:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 08:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 81.07        , %
2025-01-01 08:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.16        , %
2025-01-01 08:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.26        , %
2025-01-01 09:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80           , %
2025-01-01 09:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 80.69        , %
2025-01-01 09:10:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 82.28        , %
2025-01-01 09:15:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 83.7         , %
2025-01-01 09:20:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 85.2         , %
2025-01-01 09:25:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 86.9         , %
2025-01-01 09:30:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 87.61        , %
2025-01-01 09:35:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.37        , %
2025-01-01 09:40:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.72        , %
2025-01-01 09:45:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.46        , %
2025-01-01 09:50:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 88.62        , %
2025-01-01 09:55:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.5         , %
2025-01-01 10:00:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.34        , %
2025-01-01 10:05:00, IntegridadeEstrutural_Sensor, Sensor da Integridade Estrutural, SensorIntegridadeEstrutural, Solar Farm 1    , SistemaGeracaoSolar           , 89.41        , %
